distinct_id,case when page = '指南详情页' then '1' when page = '图书详情页' then '2' when page = '文献详情页' then '3' end,item_nid,count(1)
u:2287097,1,6672,1
u:2269438,1,28829,1
u:2147728,1,25959,3
u:2354570,1,24223,1
u:968996,2,5807,1
u:2354040,3,5415569,1
u:2195242,1,14187,1
u:2353373,1,18389,1
u:2256948,3,14533879,2
u:930196,1,24211,1
d:3ebca2b1-ef79-363f-8b75-b6e0fbd7653f,1,30923,1
u:2165459,3,12533907,1
u:300817,1,20873,1
u:2157398,1,6672,1
u:347183,3,14964939,1
d:bae1eff9-5143-3710-8a5c-849f2c8fb898,1,20289,1
u:315353,2,26,1
u:503138,3,984475,1
u:2092249,3,5493489,1
u:2281365,3,3063885,1
u:2337224,1,1590,1
u:2039955,1,4446,3
u:883096,1,29635,1
u:1304460,1,18631,1
u:20039056,3,14953541,1
u:554724,1,13387,1
u:18631,3,5516059,1
u:225473,1,15517,3
u:2231911,1,9035,1
u:20031126,2,2112,2
u:2233895,1,20149,2
d:403baccb-ae2a-31c6-bf03-9296654936ab,1,30041,1
u:666686,1,9859,1
u:964888,3,14915115,1
u:2355052,1,2000,1
u:491728,1,19655,1
u:2189484,3,1816009,1
u:1452620,2,24,1
u:1448994,1,31045,2
u:1234428,2,2596,1
u:2033516,1,20277,1
u:2303939,1,16975,2
u:2037173,1,11327,1
u:2352692,3,14761641,1
u:1376638,2,124,1
d:8584422e-0b59-338d-8d66-b01628271182,2,6,1
u:2336577,3,15005223,1
u:2350000,1,22035,3
d:88618437-6a1e-3ff1-9720-9a335ee2f939,1,27881,1
u:2354765,1,4492,1
d:dcc3d283-280e-3222-9513-cd33859248db,2,3270,1
u:964888,3,14929287,1
u:2333514,3,2755633,1
d:c7b2d21f-1fd2-3662-aa37-507efeaf7c1c,1,8967,1
u:133733,3,5438029,1
d:1c452bb0-0792-3b9a-b531-86584d4d8e36,2,6299,1
u:20024242,3,14929309,1
u:2024790,2,3590,1
u:1026838,1,24563,1
u:2347609,1,17431,7
u:2327716,3,2883875,1
u:2351376,3,2449415,1
u:1210296,1,24913,1
u:773548,1,30337,1
d:27ba66f6-f7e4-3911-a6e6-deb5deeea1fa,1,9787,1
u:967272,1,31001,1
u:2018278,1,26741,1
u:2283158,1,28485,1
u:2030881,1,412,1
u:938568,1,29413,2
u:1262920,1,13183,1
u:2240261,3,2938105,1
u:406712,1,27749,1
u:2245305,1,16597,1
u:954910,1,27011,1
u:1270622,1,377,2
u:2152862,3,4690565,1
u:2231992,1,3960,1
d:81d45696-a15a-3681-9c72-00abdab7f36c,1,12937,1
u:836526,1,1626,1
u:193863,1,8634,1
u:808824,1,8877,1
u:2319431,3,14970485,1
u:2249309,1,16673,1
u:25668,1,26813,1
d:9f5b9588-df59-3a8c-97e0-71c4c874dba1,1,8682,2
u:2269846,3,13484465,1
u:229949,1,26341,1
u:2349830,1,18255,1
u:2353376,1,4250,1
d:60c058be-7479-3b0d-ae4b-1fd841307462,1,11871,2
u:2347662,3,3418085,1
u:63292,1,5774,2
u:2331291,3,2577071,1
u:995356,1,102,1
u:2065349,1,5114,1
u:597352,3,12459329,1
u:847320,1,12639,1
u:20072186,1,2302,1
u:2280011,1,15961,2
u:2253211,1,8706,1
u:2141007,1,26895,1
u:697904,1,11795,3
u:2284276,1,7562,1
u:2330612,3,14518813,1
u:2352482,1,29701,2
u:2312332,1,22415,1
u:2306739,2,136,1
u:2242045,1,23367,1
u:675334,3,15002281,1
u:2311481,3,13492763,1
u:2092249,1,16299,1
d:05f3b145-f1fe-3167-b85a-48ae0290e37e,1,2260,1
d:5c898db6-6c74-3164-93f7-2a1ac7a088f2,2,3874,1
u:1051688,3,13503049,1
u:2325324,1,18825,1
u:961668,1,24705,2
u:2291628,2,6217,1
u:737116,3,12381187,1
u:2278317,1,6206,2
u:544868,3,2551409,1
u:290465,1,12453,1
u:1202872,3,5858191,1
u:2323248,1,3046,1
d:42ca65e4d53b0a88ad8a917de9a0e0b6a3e57f15,1,222,1
u:2351472,1,508,3
u:470458,1,22417,1
u:2074530,1,31091,1
u:212277,1,13489,1
u:2255795,1,10791,1
u:625928,3,14575677,1
u:1232082,1,19517,1
d:9a28ee46-45ec-321a-b6f7-842adfd314d2,1,8230,1
u:554724,1,11109,3
u:2145294,1,8004,1
u:1455192,1,6206,1
u:1280402,1,24735,1
u:304453,1,8957,3
u:2280683,1,8997,1
u:2352728,1,10089,1
d:aef8e187-ee33-3253-a3c4-9b6851998db2,3,2303151,2
u:2147779,1,20395,1
u:2186749,1,13063,1
u:1173850,1,5752,1
u:2341109,3,14499375,1
u:2310253,3,13868227,1
u:2355617,1,390,1
u:36646,1,22749,1
u:2034290,3,596971,1
u:2259592,1,2578,2
u:2236552,1,30829,1
u:2185391,1,19655,1
u:2349873,3,14974539,1
u:2353537,1,30685,1
u:1340340,1,37,1
u:2191813,1,6672,1
u:667148,3,2465165,1
u:2319779,1,4278,1
u:164985,3,15004659,4
u:2054091,3,12777251,1
u:2227276,3,3472741,1
u:2292477,1,8672,1
u:2303127,2,6791,1
u:494874,3,4133185,1
u:20053878,3,13421083,1
u:2025272,1,4042,1
u:281569,3,14945191,1
u:2286285,1,17461,1
u:1259960,1,9859,1
u:2023226,1,23059,1
u:671648,3,14897855,1
u:2267295,1,30611,1
d:9e4df47acf57d196462138fc76e11a9c8cdb74ac,1,29703,1
u:2144412,1,34,2
u:2112909,1,23171,1
u:2139501,1,26029,1
u:2168007,3,2660257,1
u:2084841,1,6220,1
u:34485,1,11795,3
u:2153490,1,10323,2
u:2049867,1,30805,2
u:2349225,2,26,1
u:2141007,1,8336,1
u:2042596,1,9437,1
u:2239926,3,12851331,1
d:52b61f5c-d4f8-3add-b3ea-c32d18873f8d,1,15319,1
d:f80c42eeaade304301c8659e964df5a4148198c4,2,28,1
u:505946,1,340,2
u:2239116,2,3408,5
u:2336064,2,6649,1
d:e2a346a2-b7ce-3245-8b22-06512e117385,3,15002237,1
d:4e8aa01f-1e4c-389b-a53d-774f8b5818bc,2,2570,1
u:175199,2,6015,1
u:1417948,1,5044,1
u:2349558,1,8839,1
u:2203339,2,5973,1
u:2200476,2,5511,1
u:20083750,3,14974539,1
u:781912,3,12765075,1
u:2351756,3,3075121,1
u:2211896,1,24559,1
u:598202,1,5362,2
u:1287962,3,14974539,1
u:2276785,1,4266,1
u:2347961,2,5671,1
u:2217099,2,8,1
u:774650,3,6022341,1
u:2087059,1,2302,2
u:2029911,1,2846,1
u:130149,1,30417,1
u:2301497,1,21679,1
d:8bf410da-acd5-3cc5-a9b2-b4e7b83bcea9,1,193,1
u:2354117,2,2440,1
d:ada1104a-b2fc-3093-85d0-4d22b8bbb3f2,3,1618550,1
d:5d58c5a7-b475-30ad-b11a-44adedc498bc,3,12926553,1
u:677702,1,5566,1
u:2206290,3,5604537,1
u:2224633,1,26775,1
u:1215886,1,28437,1
u:20017402,3,12605767,1
u:2234348,1,4826,2
u:2282287,1,6598,1
u:2343373,1,18115,1
u:51198,1,7476,1
u:2352589,3,14974527,1
u:264541,3,14968327,2
u:779888,3,14892017,1
u:702200,2,3248,1
u:2004845,3,14284821,1
u:2192807,1,16045,1
u:1014556,1,9543,1
u:1396468,1,779,1
u:2179942,1,26001,1
u:2121227,1,17229,2
u:333001,1,10031,1
u:2279985,3,13480479,1
u:792774,1,501,1
u:2311939,1,28485,1
u:2052697,3,5185577,1
u:2195673,3,14938617,1
u:2312333,3,13559665,1
u:2169776,2,6773,2
u:2336441,3,5415569,1
d:291105fe-7721-3b7f-bd57-b475300f7df0,1,19403,1
u:2086975,1,30287,1
u:486372,3,4386147,1
u:2290398,1,12423,1
u:2113353,1,6276,1
u:2069971,3,1025945,1
u:2260808,3,14969731,1
u:1078592,1,22229,1
u:2353020,2,5675,1
u:85438,1,7476,1
u:2265263,3,1599540,1
u:2342694,3,13017553,1
u:192943,1,8390,1
u:1482104,1,4602,1
u:10384,1,7742,1
u:2333926,1,3252,1
d:1675bf85-c6c3-31e7-9d3b-4909740703e1,3,12874247,1
u:2355484,2,6737,1
u:2320948,1,95,1
u:69856,1,27433,1
u:2234053,3,1065285,1
u:2355120,1,616,1
u:2211393,1,10099,1
d:0b7d8e81-067b-3d79-a1fd-c743c8944382,1,13327,1
u:626988,2,5853,1
u:2314180,2,6649,1
u:2105884,3,15002545,1
u:2260931,2,5247,1
d:ef10e155-2600-3b9b-be09-54032f0751d3,1,24785,1
u:1212564,1,227,1
u:2069053,2,2736,1
u:2314301,1,5966,1
u:397743,3,14973119,1
d:eabac9c4-5b6b-3f7b-9a9d-5563095e1c9e,1,28897,1
u:532224,2,5791,1
d:54764fe5-a9d0-3903-941a-76afc78cdf4e,1,30813,1
d:c0891ef5fc653e47e644319d24e0049048bb246f,1,392,1
u:791016,1,7562,1
u:825682,3,15002281,1
u:1098672,3,12459297,1
u:1422638,1,12669,1
d:d4c05655-1219-3033-9de4-1a3d82df24ec,2,70,1
u:110257,1,22517,1
u:2212562,1,912,1
u:2338191,1,6260,1
u:2328529,3,14985295,1
u:598202,1,27819,1
u:2198216,1,8336,1
u:860684,1,16041,3
u:2272041,1,26085,3
u:20082918,1,169,1
d:b6a07955-431d-35ee-8b55-687057d88b5b,1,31027,1
u:1250864,3,5445501,1
u:2350763,3,13623413,1
d:81c9cb66-b0eb-3cc5-b8c7-226461e105a4,1,22827,1
u:2096060,3,14973181,2
u:2353156,3,5659409,1
u:297791,1,6612,1
u:710820,1,31011,1
u:2151241,3,14974561,1
u:2353196,3,2993549,1
d:ee4dfae3-c58e-3c46-a4ef-dbded4f9121e,3,934521,1
u:2344589,3,5848855,1
u:2347412,1,8332,1
u:1280402,1,25615,1
d:4c8cf40b-b1e8-3f78-88dc-88c9fccd493b,3,13225609,1
u:631190,1,10617,1
u:903984,2,6,1
u:1343482,1,16027,1
u:1232266,1,46,1
u:2333173,1,29849,1
u:396157,1,18105,1
u:2029688,2,5787,1
u:2296591,1,6142,1
u:2108669,2,6217,1
u:2089308,3,14916907,1
u:2210713,3,14973119,1
u:2094361,1,22149,1
u:51242,3,14344603,1
u:724048,3,14970079,1
u:2350686,1,24695,1
u:2141349,1,11871,1
d:a5c090ed-72d3-3f5f-8980-ba62642d3804,3,5806431,2
u:2352555,3,689473,1
d:880a12f4-03cd-3ea7-be45-6db9e47c344e,1,6324,1
u:1414986,1,27565,1
u:2352364,2,3474,1
u:2275015,3,14841787,1
u:625172,1,278,1
u:2201682,1,19859,1
u:547352,1,8312,2
u:1469358,1,17229,1
u:2197706,3,4370205,1
u:2322154,1,16137,1
u:969172,1,19821,1
u:2351467,3,6070415,1
d:c826ebcf-a849-3a34-86d0-c180069fcd33,1,14033,1
u:2331952,3,1074839,1
u:2322078,3,12446399,1
d:c293522f-9c56-38d9-a6a6-6685c445a437,1,9513,1
u:2216596,1,2424,1
u:20081266,1,30819,1
u:2171617,1,11999,1
u:2353013,1,24659,1
u:2341761,1,20407,2
u:2340396,1,2138,1
u:2094838,1,30769,1
u:156205,1,6722,1
d:cab9e306-2f80-3f4f-993f-282422612518,3,2448995,1
u:2317887,1,23361,2
u:2186397,1,28439,1
u:2107990,3,4540813,1
u:2353335,1,501,1
u:2353090,2,2500,1
u:523940,1,19655,1
u:66252,3,14896493,2
u:775846,2,8,1
u:2340060,1,9251,2
u:2347843,3,13253159,1
u:2192023,1,24641,2
u:1480482,1,7692,1
u:2293717,1,16129,1
u:645618,3,2534377,1
u:2347305,1,17459,2
d:af6110b6c3a2b5b6a72bcc8e5358e0d367230a64,3,2672053,5
d:df2ce2fb-d9df-3693-8b6a-4263a5536060,1,458,1
u:409340,1,22525,1
u:2032394,1,12561,1
u:2143608,3,2314025,1
u:2029312,3,14897855,1
u:879230,3,4803073,1
u:2125978,2,3260,2
u:2232900,3,4539471,1
u:1164930,1,30087,1
d:cbb53efd70fd7a64ec84f17b9c9009679e5dd28a,1,396,1
u:2266650,3,1586268,1
u:2133292,1,30337,1
u:769334,1,5776,1
u:2332214,1,25389,2
u:40653,1,48,1
u:697262,3,15024179,1
u:2107402,3,14974471,1
u:2326641,3,13506989,1
u:1059012,1,26475,1
u:1442966,1,7532,1
u:2167917,1,5242,1
d:4467cc63-599a-3a91-a0f6-4287fb64cbac,1,15105,1
u:2320084,1,19891,1
u:2292850,1,10185,1
u:720938,1,19403,1
u:2178878,3,4367641,1
u:971658,2,2510,1
u:994170,1,18847,1
u:808914,2,5985,1
d:9cc3a6f7-9f42-36f6-aeda-d90c4f641f6c,3,12459327,1
d:e439d5f3-cbc6-35f9-8cdb-de1d33a78c3f,3,14356613,1
u:155621,1,30751,1
u:1198780,1,1518,1
u:2338214,1,6476,1
u:2332060,3,908671,1
u:1244854,1,17977,1
u:316619,2,6277,1
u:2283179,3,5665251,1
u:2270065,1,29863,1
u:2033894,1,27819,1
u:6278,1,21375,1
u:2314301,1,6078,1
u:2348025,2,6345,1
u:2052802,1,8672,1
u:935584,1,3376,1
u:2320387,2,126,2
u:1439252,2,2276,3
u:2218648,1,1330,2
d:adec2a6b-4abb-3776-903b-5d6a83cd30d9,1,29527,1
u:2023343,3,5545955,1
u:2199295,3,13438125,1
u:363075,3,12714967,1
u:2139445,3,15002821,1
u:701932,1,30389,1
u:2346209,3,5394989,1
u:2347662,3,204439,1
u:2226855,1,63,1
u:2298237,3,14862235,1
u:2319791,1,17279,1
u:2173650,1,9477,1
u:2352628,2,2510,1
u:2076998,2,3802,1
u:2342596,1,11015,2
u:283781,1,18519,1
u:2252534,3,5837067,2
u:2288359,3,14974539,1
u:2065157,1,75,1
u:17399,3,14976209,1
u:1235452,1,12009,1
u:2124424,3,14759385,1
u:2159009,1,9507,1
u:172569,1,5600,1
u:2243645,1,4146,2
u:975420,2,2618,2
d:a479e43c6ec9a641f874c5749c0d932bfae99681,1,25689,1
u:2309383,2,5293,1
u:2251884,1,245,1
u:2274633,2,3448,1
u:833334,1,107,1
u:2303832,3,2925825,3
u:2228079,2,6341,1
u:2096420,1,31027,1
u:2066605,1,6612,1
u:1063972,1,10099,1
u:20045946,3,5445033,1
u:2353933,3,14418505,1
u:2316315,3,1082103,1
u:2043620,2,6055,1
u:2345169,1,15613,1
u:577752,3,870861,1
u:2334321,1,375,1
u:2345554,3,14759385,1
u:1334612,1,13773,1
u:2349103,1,25963,1
d:73d5cd34774b565b3c8592a492eb1d191ef171ab,2,40,1
u:2292511,1,24577,1
u:625104,1,11799,3
u:261595,1,14561,2
u:2355212,3,1038645,1
u:623872,1,499,1
u:2257568,1,20761,1
d:00f58c1d-a6a3-3db6-b23a-9e973a674dcf,3,14969681,1
u:2326092,3,15002177,2
u:335033,3,1042941,1
u:1158478,1,5554,1
u:2344984,3,14973119,1
u:2316912,1,30337,2
u:2272387,1,30989,1
u:790094,1,21609,1
u:1375530,1,6840,1
u:2320886,2,5653,2
u:2198578,1,31113,1
u:1289080,1,10785,1
u:2352934,1,30601,1
d:ca79ab86-95ae-3a61-9f1a-a9ff7a81a7ea,1,22041,1
u:2155990,1,325,1
u:928790,3,6085909,1
d:b15182e353fd32bfc3f27d2150ec0ce4e8487821,1,30751,3
u:1202872,3,12708293,2
u:717026,1,29863,1
u:2178878,1,6758,1
u:2152134,1,5714,1
u:860684,2,3480,1
u:138457,1,24559,1
u:2081820,1,9415,3
u:2007266,1,16045,1
u:2292354,1,30989,1
u:2161779,3,14978391,1
u:2060316,3,5825571,1
u:2344743,2,6783,1
u:1311002,1,102,1
d:66005685-7e46-30ec-a447-1ef17b5c909b,3,14973119,1
u:2355022,3,1038451,1
u:2349597,1,9435,1
u:2102485,1,28899,2
u:1141576,3,1619246,1
u:2298698,3,14968353,1
u:2349579,2,5893,1
u:2273113,1,11109,1
u:2355346,2,3764,1
u:1203590,3,5415569,1
u:2346303,2,6193,2
u:2034756,1,15971,1
u:347113,1,19257,2
u:626988,2,2492,1
u:2249715,1,28485,3
u:2348277,1,398,1
u:425758,1,18825,1
u:2116365,1,8634,2
u:2033923,3,15003273,1
u:1318656,1,3022,2
u:2154861,1,30891,1
u:2212230,1,4568,1
u:2147910,1,6272,2
u:2336553,1,22645,2
u:2350917,1,15305,1
u:663072,1,11735,1
d:1fd7dc16-f52b-33f5-aa43-62048ef0a957,3,2606189,1
u:2283158,1,17629,2
u:904532,3,13214311,1
u:2354102,1,85,1
u:1352952,1,8722,1
u:2201954,3,12713057,1
u:2249958,3,852505,1
u:2160225,1,9477,1
u:1164732,3,14991721,1
u:2234705,3,1099783,1
u:2244326,1,97,1
u:315353,3,4133185,1
u:1321404,3,13281657,2
u:2184161,3,14361375,3
u:2209422,1,284,1
u:2229280,1,3072,3
u:615130,1,325,1
u:2277518,1,19189,1
u:2316799,3,14969681,1
u:2352713,2,11,1
u:2164542,1,30235,1
u:2266448,2,6173,1
u:577056,3,14534807,1
u:576422,3,12459327,1
u:2154979,1,13277,1
u:2314289,1,17159,3
u:2331209,3,13410465,1
u:2085901,1,12723,2
u:2041695,1,14545,3
u:419724,1,24125,1
u:2297272,3,2742739,1
u:20010074,1,15583,1
u:2347127,1,24913,1
u:883946,2,5253,1
u:2305349,1,18127,1
d:7c38f405-df51-3d25-b267-ebf7cb0cb754,1,114,1
u:2070057,1,6698,1
u:408178,1,7156,1
u:2052887,1,23659,1
u:2312434,1,30911,1
u:196177,3,2523677,1
d:2c4f6ca802a964ddce35bc07f6e6ee6b0b5f74cc,3,14761641,1
u:2343445,2,2444,1
u:2104755,3,13231239,1
u:1444702,3,3463159,1
u:2024468,1,29757,1
u:1396712,3,14977811,1
u:2350002,1,24611,1
u:2267692,2,6135,1
u:2030145,3,5599881,1
u:2176367,3,2698575,2
u:2162161,3,13962491,1
u:2353204,3,13503489,1
u:2192396,1,19477,1
u:2327253,1,13773,1
u:711576,1,7156,1
d:fe9fa91d-1ec4-3d08-88d5-b28033961c22,2,2592,1
u:2141493,3,12565393,1
u:562154,1,29513,1
u:2348757,1,20009,1
u:2049983,3,1591268,1
u:2300147,1,16673,1
u:753050,3,14974257,1
u:480002,3,4133185,1
u:347333,1,30249,2
d:6b344725-d1c4-3d71-a445-c885e16f8d3f,1,26285,1
u:679632,1,8020,1
u:1250742,1,16045,1
u:1251254,1,11785,4
u:2346634,1,8634,1
u:1317232,1,525,1
u:2324016,3,12465565,1
d:f638ed81-770d-3610-b452-c760c079ad29,1,14907,1
u:2162811,2,3462,1
u:537406,1,12239,1
u:2076489,3,2687419,1
u:626988,2,3092,1
u:2099916,1,501,2
u:2335523,3,14415423,1
u:2240263,3,12459287,1
u:2348700,3,14987503,1
u:2046925,1,1626,1
u:2306538,3,15002389,2
u:1371978,1,5906,1
u:2068059,1,6476,3
u:2258054,3,2842233,1
u:2285778,3,2672263,1
u:2234368,1,22983,1
u:2017148,1,10047,1
u:2231911,1,28755,1
u:2103324,1,17033,1
u:1389546,1,187,1
u:2108388,1,24479,2
d:af05c81839a29dc230ca127ce9565cf244cde456,1,21679,1
u:1262344,3,2541719,1
u:2297723,1,9807,1
u:2059682,1,12905,2
u:2353285,2,6169,1
u:2285907,1,29393,1
u:2353709,3,3362925,1
u:2204528,3,5437885,1
u:2283259,1,780,2
u:2345181,1,28643,1
u:114395,1,30993,1
u:2129599,2,3468,1
u:365179,1,22727,1
u:1419994,2,3468,1
u:2085902,1,24129,1
u:2262039,2,2196,1
u:2207079,1,7262,1
u:921344,1,11027,1
u:114395,2,6639,1
u:510296,3,14974539,1
u:1385938,1,222,1
u:981066,1,14547,1
u:2051103,3,14422555,1
u:795070,1,16597,1
u:1445364,1,18951,1
d:1664f6cf-77a4-3de3-913d-01b383594548,2,5893,1
u:1280062,3,12400233,1
u:374859,1,23171,1
d:a452b423-db44-3374-861f-2ad141c0b665,1,4348,1
u:786638,1,18137,2
u:2212230,1,8604,1
u:2087514,1,172,1
u:2343826,2,5861,1
u:2216121,1,2404,1
u:2289481,1,135,3
u:2354286,1,30987,1
u:193039,2,26,1
u:2230018,1,19189,1
u:2122093,1,4462,1
u:2143880,1,26369,3
u:746922,3,14756945,1
u:2353851,1,23779,2
u:2320605,2,3270,1
u:2187311,1,29849,1
u:1239494,1,13269,1
d:9deed7d6-acb9-34b1-a9cc-f12f00b615e1,3,12555281,1
u:2245014,3,2438133,1
u:591124,3,14970393,2
u:2275688,3,5662287,1
u:414694,3,12873397,1
u:2350130,2,6169,1
u:1438894,1,13301,1
u:2344375,1,24559,1
u:2025957,1,19243,1
u:2212924,3,12441257,1
u:2281891,3,14904005,1
u:2344970,1,16051,1
u:837956,3,14974539,1
u:661056,3,13426087,1
u:1482868,2,3602,1
u:2313686,1,8144,1
u:2312659,1,20195,1
u:1406338,1,27675,1
u:465194,1,147,1
u:2348598,1,30279,1
u:847048,2,3446,1
u:20063152,1,501,1
u:2024829,1,24671,1
u:2338214,3,14499677,1
u:2313686,3,13559645,1
u:2207494,1,293,1
u:2352527,1,30401,1
d:58115f0e0af35c18eaa0ef8cfa54233e7ac50874,1,12749,1
u:420790,1,30239,1
d:a19c4d94-4d3b-3cb4-97c9-b2b8216899c4,2,3490,1
u:20073212,1,22207,2
u:2353576,1,24491,2
u:559640,3,2993617,1
u:715288,3,6064931,1
u:2255160,1,7892,1
u:1164580,3,4615427,1
u:400842,1,29763,1
u:2316620,1,16581,1
u:1349538,1,17431,1
u:2146222,2,3804,1
u:2015112,1,19655,1
u:2333015,1,86,1
u:899446,1,30911,1
u:1069706,1,16045,2
u:2271530,1,302,1
u:566374,2,3354,1
u:2115650,1,8364,1
u:1176440,1,30963,1
u:2351950,2,2436,1
u:2263189,1,22231,1
u:2255052,1,20263,2
u:2132764,3,3051471,1
u:2267292,1,3252,1
u:218881,1,2138,1
u:2097135,1,25143,1
u:2050204,3,13659241,1
u:2266973,3,4801279,1
u:2289667,3,2670765,1
u:2104906,1,19497,2
u:1016350,2,6,2
u:2343749,1,29093,1
u:2222009,1,5696,1
u:1478416,3,12419819,1
u:2287029,2,3456,1
u:2185753,1,9753,1
u:2157221,1,12669,1
u:335709,1,3318,1
d:f2af0490-a5a5-3687-9f36-57f1daef174f,1,13725,1
u:2281799,2,2104,1
d:aeba609c-ecc1-3820-9916-2fb87ae3a051,3,13356601,1
u:2127010,3,12361483,2
u:612376,1,18145,1
u:2013021,3,14759385,1
d:c56a7bf3-f90e-3798-ae74-ac8c39c394f0,1,27627,1
u:729044,3,14968067,1
d:5260e2e7-661c-33f7-8824-f30500ce2c32,1,5578,1
u:2265690,2,6169,2
u:2349032,3,5415569,1
u:2254460,1,23491,1
u:2232900,3,14484481,1
u:2335652,3,14470259,1
u:2262340,1,21631,2
d:d77bac25-4303-3646-80c3-a60c1c2ea948,3,14409887,1
u:2290538,3,2451817,2
u:20045690,3,4767679,1
u:2207731,1,6276,1
u:2160672,1,20277,1
u:20030308,1,30991,1
u:1437014,1,8831,1
u:780626,1,23659,1
u:1481700,2,2074,1
u:1049674,1,6206,1
u:2258333,1,7058,1
u:2067384,1,19273,2
u:2326554,1,28895,1
u:325075,2,6773,1
u:1320000,1,18981,1
u:531454,1,30993,1
u:2308462,1,23479,1
u:2185533,3,13158667,2
u:2351396,3,14973119,1
u:276311,3,12457433,1
u:2354351,3,15003127,1
u:2349870,1,16293,1
u:2340126,3,15004949,1
u:2149037,3,15011559,1
u:835324,2,5441,1
u:1458230,1,358,1
u:519902,1,3066,1
u:829172,3,5392471,1
u:589240,1,10677,3
u:967068,1,22719,1
u:2330710,1,16379,2
u:1372080,3,2528359,1
u:2345922,1,5890,1
u:2353343,1,7562,1
u:206705,1,27425,1
u:1145636,1,29677,1
u:2353896,3,13938603,1
u:34260,1,19099,1
d:5d24ffed-a0bf-36d9-bc0f-de1b98ad9710,1,4972,1
u:2104974,1,29513,1
u:1203744,2,2377,2
u:2212294,1,19441,1
u:2347951,1,22413,1
u:2080584,3,5415569,1
u:2258424,1,27459,3
d:f96272b6-c9f3-3301-a16b-6a04fe363fad,3,3397949,1
u:2352628,2,3380,1
u:2106152,1,42,1
u:2346525,2,6647,1
u:2136348,1,24221,1
u:1103118,1,1516,1
u:577416,1,21199,1
u:1273512,1,14411,1
u:712736,1,6514,1
u:390113,1,8983,1
u:2057712,1,30611,1
u:880452,2,3796,1
u:538280,3,12857457,1
u:2308865,2,24,1
u:465524,1,2798,1
u:2232593,3,4230923,1
u:2233749,3,5415569,1
u:2349518,1,27675,2
u:2341847,1,7258,1
u:2068015,3,921349,1
u:706604,1,19855,1
u:1099276,1,22407,1
u:281569,3,3547773,1
u:685112,1,23503,1
d:34589745-0478-3cb5-8b3d-b596e1c2c3cd,1,4342,2
u:702200,2,3494,1
u:2351729,3,4620113,1
u:2168420,3,14766521,1
u:1434748,3,12459257,1
u:2260931,3,14269919,2
u:988094,3,14986161,1
u:501610,1,6716,2
u:20024242,3,14913235,1
u:2233070,1,11885,2
u:556414,3,13635441,1
u:1047294,2,6189,1
u:2229773,1,16501,1
u:787228,1,29863,1
u:1207576,1,30611,1
d:feaefe09-a665-3a8c-a846-f866f42b4e44,2,6095,1
u:499954,1,26063,5
u:2253982,1,11749,1
u:677772,2,6055,1
u:593484,3,14523137,1
d:573f1704-8f30-374d-ad9f-505447da2be4,2,22,1
u:2174285,1,13535,1
u:2059008,1,27665,1
u:2091101,1,4850,1
u:804862,1,499,1
u:326775,1,10221,1
u:2046445,3,14998913,1
u:1212396,3,13224595,1
u:2110644,1,18621,1
u:2202105,3,1455144,1
u:2032394,1,17461,1
u:664612,1,167,2
u:34260,1,11809,1
u:269239,1,12661,6
u:349593,1,29881,1
u:1082496,1,147,1
u:1157788,1,12961,1
u:1240452,1,26625,1
u:1338976,3,13531165,1
u:2309163,1,22931,1
u:1354210,1,22207,1
u:911324,1,7692,1
u:2267186,2,6315,1
u:2303338,1,12905,1
u:2034879,1,1666,1
u:978858,1,30087,1
u:1467666,3,5358367,1
u:2138500,1,25787,1
u:541124,1,28579,1
u:2315858,3,14973119,1
u:2163701,1,12027,1
u:1354920,3,12459333,2
u:2230581,3,13519125,1
u:2113527,1,22035,1
u:2303532,1,24559,1
d:f16a61f6-7dfe-3521-8f35-35e40941506f,1,16567,1
u:2355445,1,31059,1
u:2322769,1,29731,2
u:2353639,3,3362531,1
u:1008538,1,11937,1
u:2352373,3,14953541,1
u:2029854,3,1923783,1
u:2334771,1,2386,1
d:d6d2a318-2ff7-3caa-a1ca-3531260edab4,2,100,1
u:2208238,1,31045,1
u:663628,3,14720617,1
u:2270840,3,2462281,1
u:2353169,2,4036,1
u:75206,1,2302,1
u:808914,2,3808,1
u:2206365,3,3091071,1
u:2352941,1,28485,2
u:425628,1,8230,1
u:519902,1,19115,1
u:2204050,1,21201,1
u:886302,1,7864,1
u:1036830,3,14974455,2
d:55d39fe5a116aa7e0a1e40da426733efaad542e8,1,30791,2
u:2136176,1,8156,1
u:2039816,1,26895,1
d:1d45fde4-9ae2-3baa-8cc0-fb0287dee57a,3,13978991,1
u:2354428,1,30791,1
u:2291809,1,27991,4
u:422520,1,30173,1
d:64e3115bc43175613edcb7799c08abf677399f5d,1,8873,1
u:2056541,1,3252,1
u:2119357,1,28485,1
u:20020308,1,8712,1
u:2253104,3,14973115,1
u:279775,1,10837,1
u:2182778,3,2764051,1
u:1065874,1,12457,1
u:48316,3,14507323,1
u:2080194,3,12913171,1
u:406606,1,23237,2
u:2147983,3,5415569,1
u:89008,1,11265,1
d:7e7f86a0-e92f-30ee-a488-4be1908eea8e,1,30993,1
u:2124058,2,6217,1
u:2228910,3,14978707,1
u:2347662,3,14355733,1
u:2168582,1,12823,1
u:470458,1,4738,1
u:378897,3,1061303,1
u:2354943,1,27749,1
u:692096,3,12890199,1
d:a1497085-563c-33da-950d-9518f1c94c3e,2,6297,1
u:457840,1,17229,1
